id,budget,popularity,runtime,revenue,month,day,year
2171,4000000,11.223033,118.0,15656193,10,8,2015
2172,2500000,0.46335,100.0,71904,8,24,2007
2173,24000000,12.596956,119.0,133000000,11,25,1986
2174,0,4.709454,100.0,9500000,3,19,2013
2175,0,1.342194,78.0,37598,8,13,1996
2176,22000000,7.106954,106.0,17336370,8,7,1987
2177,5300000,5.94395,122.0,3897799,5,17,2002
2178,12000000,6.631356,93.0,61141030,2,15,2002
2179,20000000,6.372278,124.0,60427839,9,6,2003
2180,72000000,9.807552,131.0,27642707,10,19,2001
2181,25000000,12.602438,138.0,156822020,10,7,2003
2182,0,7.10005,83.0,43579163,3,20,1986
2183,70000000,14.116474,125.0,32287044,2,15,2002
2184,0,5.141952,92.0,918239,4,17,1992
2185,13000000,10.098539,107.0,18000000,3,21,2013
2186,47000000,11.618792,154.0,7191399,10,9,1992
2187,74050,2.789574,98.0,176153,9,15,2004
2188,10000000,7.807741,89.0,3193102,5,15,1999
2189,5000000,3.621052,116.0,1980338,1,30,1998
2190,4500000,0.313032,142.0,3200000,12,20,1954
2191,1688000,5.076649,133.0,2270000,1,1,1939
2192,44000000,6.273131,99.0,48190704,5,1,2010
2193,36000000,8.970494,105.0,156844753,12,19,2015
2194,10000000,8.278525,101.0,1461989,4,17,2004
2195,27000000,11.953822,98.0,93282604,5,12,2016
2196,0,0.876297,102.0,346297,9,2,1988
2197,0,7.757913,107.0,773228,1,16,2002
2198,5800000,4.412564,133.0,6800000,9,21,1964
2199,3500000,0.524653,95.0,179000,8,21,2014
2200,20000000,6.916201,105.0,33889159,3,17,2006
2201,80000000,15.001681,126.0,280000000,6,19,1992
2202,7000000,5.799861,95.0,6147,1,24,2013
2203,70000000,12.687521,87.0,182379278,9,22,2016
2204,0,4.857726,97.0,1896244,8,14,2009
2205,40000000,10.829432,109.0,28169671,10,23,2009
2206,6500000,9.785147,112.0,98410061,1,13,2004
2207,20000000,2.651408,114.0,18253415,9,11,1998
2208,65000000,12.954444,113.0,261317921,6,1,1990
2209,0,7.007739,111.0,6698361,8,24,1990
2210,300000000,31.363664,169.0,961000000,5,19,2007
2211,0,7.696023,85.0,29326868,3,29,2006
2212,2200000,6.127903,99.0,136400000,12,16,1970
2213,20000000,8.772263,95.0,32204030,4,12,2012
2214,8272296,10.000915,101.0,67872296,4,19,1999
2215,15000000,7.050403,116.0,10903846,12,8,2006
2216,38000000,7.824962,114.0,105610124,10,2,2010
2217,8000000,10.428421,90.0,5659286,12,30,2015
2218,40000000,9.389354,109.0,196781193,4,16,2014
2219,8700000,11.643026,100.0,7659918,5,25,2006
2220,3000000,6.070216,123.0,2357852,5,14,2009
2221,7000000,5.633243,110.0,8220215,2,12,2010
2222,5000000,3.334353,110.0,4040588,8,6,2008
2223,15000000,7.729445,183.0,50000000,12,8,1978
2224,10000000,7.064982,95.0,103166989,1,29,1999
2225,0,3.900709,125.0,536364,8,26,1955
2226,2000000,6.857318,118.0,7800000,11,11,1947
2227,200000,0.917777,105.0,8000000,12,24,2016
2228,85000000,1.498902,107.0,363164265,4,2,2009
2229,12000000,11.283472,123.0,56298474,8,29,2002
2230,0,0.779829,93.0,5099316,7,25,1986
2231,2160000,0.230534,119.0,9132000,6,1,1945
2232,15000000,13.389735,98.0,3533227,8,7,2008
2233,21000000,3.030309,115.0,23450000,2,3,1995
2234,30000000,14.313079,107.0,55583804,2,26,2010
2235,9000000,1.818296,130.0,771499,5,14,2010
2236,12000000,16.243093,120.0,1400000,12,14,1984
2237,0,11.331859,106.0,8212430,10,7,2010
2238,1000000,0.04586,124.0,2691899,5,28,1993
2239,23000000,1.914881,104.0,5820015,2,9,1990
2240,19500000,5.326716,172.0,91000000,12,18,2013
2241,2000000,12.805294,108.0,572809,6,17,2010
2242,12000000,13.300519,131.0,41744718,4,13,1967
2243,40000000,9.649303,157.0,132820716,12,19,2012
2244,19000000,9.801967,113.0,110879513,9,15,1989
2245,15000000,9.020372,124.0,85306374,10,26,2005
2246,25000000,13.083718,108.0,30411183,4,9,2004
2247,0,8.067119,90.0,4417667,7,22,2016
2248,20000000,7.120403,105.0,31327899,9,1,2010
2249,33000000,7.781293,100.0,102984862,3,15,2002
2250,15000000,8.735448,126.0,30226144,12,27,2007
2251,0,4.060966,97.0,228136,5,14,2015
2252,130,2.402032,130.0,8,8,31,2011
2253,19000000,13.088552,90.0,108047131,4,15,2005
2254,0,3.527212,106.0,307076,8,31,2007
2255,11000000,7.250134,106.0,53191886,1,9,2008
2256,1,1.337096,95.0,100,4,23,1999
2257,0,1.484109,158.0,138000,10,30,1991
2258,7000000,6.01272,114.0,49084830,9,30,2005
2259,90000000,8.184815,96.0,113493481,6,30,1995
2260,0,5.923904,99.0,1829917,8,15,2008
2261,3800000,2.894924,84.0,111731,6,10,2009
2262,0,2.326119,98.0,4557214,2,17,1989
2263,56000000,12.136158,109.0,19701164,1,18,2013
2264,0,3.316857,100.0,7965,2,14,2013
2265,15000000,5.952494,107.0,216614388,12,9,1988
2266,500000,0.370114,157.0,500000,9,25,1995
2267,70000000,9.963079,127.0,374111707,12,15,2000
2268,0,2.844534,103.0,90508336,2,16,2009
2269,20000000,5.970067,128.0,73276047,10,14,2007
2270,30000000,10.25103,108.0,287553595,8,10,2001
2271,500000,8.212399,110.0,3000000,10,2,1973
2272,4500000,5.69684,117.0,3764219,7,4,2004
2273,1700000,6.115299,77.0,1007962,1,20,2009
2274,8000000,6.230854,124.0,21706101,4,3,1992
2275,60000000,15.037993,99.0,205754447,3,2,2016
2276,10000000,11.119593,111.0,21786738,5,16,2007
2277,0,10.287127,100.0,37473,2,12,2014
2278,8000000,7.321152,66.0,292279,10,12,2016
2279,100000000,8.903754,95.0,7103973,8,15,2002
2280,10000000,6.063809,100.0,31609243,2,14,2007
2281,17000000,5.498819,98.0,3696232,10,27,2011
2282,0,6.422711,103.0,7985929,4,10,1998
2283,6000000,11.461437,90.0,40940662,7,26,1985
2284,0,4.40284,92.0,3903479,8,8,2012
2285,22000000,9.409701,115.0,68000000,7,29,2006
2286,0,8.37404,100.0,1200398,10,28,2007
2287,75000000,7.762917,104.0,152930623,11,2,2011
2288,18000000,1.377993,151.0,1500000,5,15,2015
2289,12823507,2.981184,110.0,6101904,9,29,2016
2290,23000000,3.612089,76.0,71368,10,7,1994
2291,24000000,16.195894,91.0,87055349,2,21,2003
2292,16000000,2.890462,97.0,1686429,8,15,1997
2293,0,0.436028,110.0,50656,10,9,2009
2294,18000000,88.439243,110.0,20497844,4,27,2017
2295,0,0.114609,102.0,147542,4,14,1989
2296,400000,0.038876,80.0,5255,3,7,2008
2297,90000000,8.684892,114.0,188133322,12,18,2013
2298,85000000,8.326699,88.0,297138014,3,3,2008
2299,0,4.472892,90.0,179943,7,15,2008
2300,60000000,13.155901,103.0,264118201,6,4,1998
2301,2380000,2.514638,101.0,8176544,9,12,2006
2302,0,1.238971,101.0,1110566,6,8,2006
2303,0,0.002229,107.85657104736491,65335,3,14,1996
2304,12000000,15.698433,151.0,53267000,12,13,1973
2305,48000000,10.639244,143.0,390493908,6,14,1991
2306,35000000,6.90658,87.0,51680201,5,8,2015
2307,0,6.518028,108.0,41162041,6,26,2009
2308,7000000,3.132019,100.0,1246141,4,8,1983
2309,1227401,8.319631,100.0,1277401,10,4,1991
2310,2200000,17.112594,136.0,26589000,12,18,1971
2311,12156348,5.662109,98.0,7900000,11,1,2016
2312,30000000,10.901355,99.0,63833449,4,23,2008
2313,0,4.453296,107.0,3117985,5,30,2003
2314,13000000,7.421245,105.0,114956699,12,30,2011
2315,0,8.534039,122.0,455815,5,16,2013
2316,5500000,6.149295,120.0,5483299,1,18,2014
2317,24000000,11.666172,91.0,43455230,6,17,1988
2318,24000000,11.184385,137.0,41895491,9,9,1991
2319,24000000,8.407519,146.0,33208099,12,12,1969
2320,1500000,7.081404,104.0,3566225,7,24,2013
2321,20000000,2.582818,105.0,21170563,3,31,2006
2322,1805000,12.90707,98.0,4905000,4,11,1953
2323,195000000,4.503505,154.0,1123746996,6,28,2011
2324,0,2.76145,63.0,7940,10,28,1930
2325,75000000,6.303466,110.0,132274484,8,31,2011
2326,79000000,9.645543,154.0,173013509,12,24,2003
2327,58000000,187.860492,108.0,783112979,2,9,2016
2328,15000000,10.627364,92.0,73326666,2,29,1988
2329,45000000,8.279285,101.0,30353232,10,18,2012
2330,6200000,1.077252,113.0,4820000,9,10,2010
2331,0,7.859837,105.0,81381,9,27,2013
2332,6400000,12.203066,99.0,35057696,10,17,2011
2333,0,7.032964,93.0,111996,10,27,2014
2334,9500000,10.359669,117.0,111584787,6,12,1967
2335,10000000,8.406056,100.0,22896728,2,7,2008
2336,0,5.184701,88.0,263404,1,29,1958
2337,0,7.190986,100.0,66132626,8,15,1980
2338,0,4.737529,113.0,8362969,11,7,1986
2339,63000000,63.869599,139.0,100853753,10,15,1999
2340,3000000,2.395067,91.0,7100000,12,18,1960
2341,30000000,12.09096,110.0,29359216,7,18,1996
2342,14000000,6.081401,99.0,72527595,9,25,1998
2343,500000,1.640271,90.0,5330000,2,22,2008
2344,350000,1.553107,96.0,2400000,10,1,1985
2345,60000000,5.460942,140.0,17800000,9,22,2006
2346,0,4.691574,98.0,13022756,1,1,2006
2347,10000000,10.770928,178.0,50100000,9,25,1962
2348,25000000,16.816834,127.0,230698791,12,10,2016
2349,0,2.787833,111.0,5262047,5,5,1987
2350,8000000,12.137595,122.0,441306145,12,26,1973
2351,23000000,7.06088,93.0,38505009,8,18,2006
2352,28000000,15.802306,118.0,333000000,5,23,1984
2353,7000000,6.657792,123.0,79666653,11,15,1974
2354,8376800,12.237488,213.0,13000000,2,15,2008
2355,12000000,3.223039,97.0,31179516,4,7,2004
2356,20000000,18.157166,119.0,23875127,10,30,1998
2357,65000000,9.782014,100.0,17218080,5,23,1991
2358,225000000,18.538834,143.0,662845518,6,12,2013
2359,0,2.255032,111.0,370668,2,25,1999
2360,0,0.765825,90.0,6029824,8,8,1986
2361,0,6.997583,108.0,939101,6,17,2016
2362,15000000,6.557426,92.0,12000000,9,7,2001
2363,0,2.976672,89.0,35022,1,19,2013
2364,45000000,6.287245,113.0,58620973,8,9,1996
2365,50000000,9.092925,89.0,160602194,8,6,2014
2366,0,9.046751,122.0,794452,9,6,2014
2367,0,9.961184,85.0,59700000,2,5,2015
2368,0,5.439942,114.0,27734391,1,12,1990
2369,0,9.503762,105.0,7865,9,6,2013
2370,70000000,7.739633,134.0,154937680,12,25,2006
2371,150000000,7.739904,99.0,301000000,3,27,2012
2372,0,0.975702,98.0,28460702,3,15,1978
2373,40000000,8.142089,123.0,129540499,8,6,2009
2374,12000000,11.213913,123.0,87100449,8,16,2013
2375,2500000,12.525758,89.0,52604,8,26,2010
2376,60000000,7.667874,101.0,95673607,2,8,2007
2377,2300000,1.970054,155.0,11100000,7,4,2008
2378,25000000,7.857078,119.0,92991835,9,28,2007
2379,13000000,1.296862,91.0,9789900,4,3,1996
2380,0,5.985236,97.0,6086508,12,1,2006
2381,4000000,10.936827,104.0,9304609,1,11,2002
2382,0,5.019486,129.0,494506,8,7,2015
2383,8000000,5.000657,129.0,18124262,11,5,2010
2384,0,4.471645,126.0,3,5,19,1970
2385,0,0.407732,88.0,671,3,22,2001
2386,0,10.134408,120.0,25893810,6,30,1987
2387,0,8.283863,115.0,21700000,5,23,1974
2388,90000000,12.980624,94.0,886686817,6,29,2009
2389,30000000,6.793972,109.0,95714875,6,26,2009
2390,0,6.228255,87.0,20000000,7,19,1997
2391,7500000,0.494047,155.0,10000000,7,23,2010
2392,5500000,10.517835,130.0,141195658,12,16,1965
2393,5000000,4.281103,129.0,7338987,11,2,2002
2394,0,4.556825,90.0,694438,9,3,1991
2395,35000000,9.576745,88.0,147934180,3,18,2001
2396,0,5.752416,115.0,248392,8,26,2015
2397,60000000,15.904834,133.0,204594016,8,12,2010
2398,80000000,8.772188,117.0,309492681,11,8,1996
2399,18000000,6.108646,111.0,20275812,12,27,2013
2400,0,1.13376,133.0,15,11,5,2011
2401,0,9.916094,110.0,688510,1,25,2000
2402,60000000,6.710215,109.0,37000000,11,22,1994
2403,60000000,10.776138,101.0,170268750,3,5,2004
2404,47000000,5.507082,125.0,15691192,12,21,1990
2405,37000000,13.081203,125.0,154026136,9,15,2010
2406,2500000,5.46567,102.0,3003,2,14,2012
2407,4000000,14.171675,111.0,65046687,10,21,2016
2408,0,1.132307,99.0,1884814,4,30,1993
2409,16000000,5.857368,91.0,4409328,2,1,1991
2410,32000000,7.177649,129.0,48814909,9,13,2000
2411,20000000,6.312206,90.0,18599102,2,20,2009
2412,60000000,11.970205,123.0,223664608,11,11,1994
2413,65000000,5.627787,93.0,44806783,11,21,2012
2414,3400000,0.40319,112.0,660537,10,4,1985
2415,0,5.916187,122.0,61801971,12,21,1979
2416,0,10.597116,98.0,23202734,4,16,1993
2417,2500000,11.898793,99.0,6341684,6,26,2015
2418,3000000,12.416635,100.0,4000000,6,29,1971
2419,35000000,13.492845,108.0,113374103,7,7,1995
2420,55000000,6.709803,134.0,141047179,12,14,1996
2421,4000000,7.959965,103.0,4100000,4,28,2009
2422,0,8.260823,94.0,11576431,12,3,2003
2423,0,3.659745,102.0,6347072,2,18,1983
2424,500000,0.493342,157.0,500000,8,25,1999
2425,60000000,7.493615,105.0,73648228,7,28,1999
2426,0,5.952392,88.0,28061343,4,2,1987
2427,0,0.02158,105.0,1334173,9,4,1983
2428,0,1.109111,91.0,1347988,4,19,2002
2429,0,8.685761,108.0,34585416,10,4,1996
2430,15000000,5.951492,90.0,19158074,10,11,2002
2431,17000000,2.972529,154.0,10000000,5,6,1963
2432,40000000,14.767317,134.0,320170008,5,13,2016
2433,0,3.898236,81.0,580527,9,11,2006
2434,0,8.963037,87.0,32,2,1,1996
2435,0,3.967229,105.0,104507,5,29,2015
2436,0,3.782615,106.0,3956913,3,4,1993
2437,4300000,3.699552,149.0,3376375,11,24,2016
2438,120000000,18.911961,130.0,325756637,3,15,2000
2439,6400000,9.57874,107.0,40084041,2,7,1986
2440,50000000,5.852263,110.0,26199517,8,4,2002
2441,27000000,11.15092,110.0,56308881,2,24,2006
2442,3000000,4.947043,95.0,14418922,11,16,1984
2443,50000000,8.176147,98.0,106303988,3,12,2009
2444,68000000,34.047399,124.0,698491347,6,23,2010
2445,0,2.555585,112.0,694497,2,18,1983
2446,16000000,15.133316,91.0,32155047,10,7,1988
2447,4500000,4.31583,116.0,10400000,6,27,1956
2448,7500000,11.791591,96.0,231411584,12,5,2007
2449,60000000,12.149946,120.0,56359980,3,1,2001
2450,35000000,13.349518,106.0,36779296,11,15,2000
2451,1821052,11.046411,111.0,1300000,6,29,1951
2452,0,5.713974,93.0,523511,11,15,2013
2453,37000000,6.695229,113.0,95404397,9,23,2011
2454,15000000,7.665431,89.0,1914166,9,12,2004
2455,58000000,0.393865,119.0,44000000,6,7,2013
2456,50000000,19.638605,106.0,549368315,6,29,2012
2457,14000000,2.308846,104.0,6856989,9,3,2005
2458,0,8.452485,112.0,587615,2,22,2013
2459,0,9.449103,97.0,3295624,4,7,2016
2460,100000000,11.913405,102.0,268426634,5,15,2013
2461,25000000,11.556484,129.0,82466670,8,31,2005
2462,1900000,0.653271,102.0,240093,12,31,2000
2463,18000000,12.682927,112.0,6212282,2,18,2016
2464,0,4.778045,93.0,106498,3,16,2015
2465,22000000,11.654349,181.0,424208848,11,9,1990
2466,19000000,8.132811,97.0,6928068,3,4,2011
2467,37000000,8.451297,105.0,26250020,5,27,2015
2468,18000000,7.471655,103.0,41382841,10,5,1986
2469,25000000,6.497591,115.0,14048372,5,31,1996
2470,85000000,10.175503,108.0,78382433,2,6,2002
2471,2500000,3.084426,110.0,15014674,8,3,1979
2472,28000000,7.058599,98.0,14010832,8,24,2001
2473,175000000,12.319595,93.0,331926147,11,14,2015
2474,500000,8.398158,93.0,150277,1,13,2002
2475,0,1.832762,116.0,79,6,27,2013
2476,132000000,22.201607,92.0,373552094,11,22,2014
2477,30000000,8.205448,90.0,212385533,11,10,1995
2478,0,3.444266,117.0,19131000,12,15,1989
2479,24000000,6.253084,93.0,68729358,10,17,2009
2480,70000000,9.353499,115.0,56702901,3,5,1998
2481,6400000,7.950488,144.0,18800000,7,13,2012
2482,30000000,9.591425,133.0,51148651,11,18,2010
2483,43000000,13.802674,97.0,56681566,1,13,2005
2484,0,6.114898,105.0,48911,6,27,2014
2485,0,3.606688,113.0,30399676,9,16,1992
2486,125000000,14.924487,139.0,362637473,3,20,2014
2487,120000000,7.134168,135.0,93945766,5,9,2008
2488,1202007,6.360746,103.0,2948386,12,28,1945
2489,23600000,11.063029,88.0,102391382,10,7,2009
2490,22000000,28.176992,91.0,40120144,5,19,2017
2491,6400000,7.506958,86.0,6,10,20,1995
2492,135000,0.588872,94.0,10474,9,10,2010
2493,1200000,1.472463,114.0,2861020,4,19,2013
2494,500000,5.85469,88.0,8679814,1,26,2003
2495,0,0.31754,94.0,99303,4,6,2011
2496,2500000,6.357321,128.0,3200000,1,1,1987
2497,0,11.19785,105.0,605562,10,11,2002
2498,35000000,12.201954,127.0,41954997,2,27,1997
2499,3500000,0.884241,0.0,2294357,4,15,2010
2500,30000000,12.199047,133.0,160638883,12,16,1994
2501,25000000,5.282976,107.0,19829957,10,8,2010
2502,0,3.724207,94.0,8887603,12,7,2012
2503,3500000,14.56965,91.0,28215918,4,26,1995
2504,0,11.457485,95.0,49364621,7,25,1985
2505,0,5.072902,98.0,3960327,4,28,1989
2506,0,1.218959,101.0,8910819,2,18,2010
2507,12500000,6.82647,101.0,75993061,9,24,2011
2508,2000000,7.659357,120.0,5967038,9,11,2005
2509,4317946,12.452985,106.0,14624826,2,24,2011
2510,8000000,6.712894,98.0,3453043,6,17,2010
2511,1800000,0.474578,93.0,532269,1,17,2013
2512,0,10.854598,140.0,25966555,3,13,1992
2513,25000000,13.018491,89.0,50671850,10,16,1998
2514,18000000,7.536295,108.0,12000000,7,24,1981
2515,55000000,17.618057,132.0,192330738,9,24,2014
2516,6600000,8.151346,124.0,1851517,8,20,2014
2517,32745300,17.958512,117.0,12173470,4,6,2017
2518,97250400,9.671944,116.0,132900000,1,13,2008
2519,90000000,13.116461,113.0,201596308,6,5,2008
2520,950000,0.820911,76.0,1500000,8,8,1973
2521,23000000,5.810716,134.0,90614445,9,8,1976
2522,31000000,5.443097,122.0,74134790,12,22,1989
2523,3600000,13.520764,84.0,5923044,3,13,1987
2524,6000000,3.554491,96.0,3661757,12,16,1983
2525,0,1.824275,99.0,396003,11,30,1991
2526,47000000,10.642824,99.0,30002758,11,27,2002
2527,10000000,6.435926,91.0,33697647,3,25,1983
2528,4000000,6.430591,164.0,44349000,6,5,2014
2529,6000000,3.189566,131.0,7500000,1,13,1972
2530,25000000,3.240624,128.0,3052000,10,26,1970
2531,70000000,13.842333,110.0,86658558,8,22,2007
2532,15000000,6.259433,133.0,11300653,12,23,1994
2533,250000000,23.253089,169.0,1021103568,11,26,2012
2534,8000000,0.860734,124.0,2019009,10,25,2005
2535,75000000,6.353996,89.0,54249294,10,30,2001
2536,80000000,10.364794,140.0,214104620,7,1,2009
2537,0,5.47591,123.0,14200000,5,21,1975
2538,21500000,31.314013,98.0,4811525,8,4,2016
2539,6900000,4.0315,162.0,15000000,6,9,2000
2540,0,5.25696,98.0,188126,7,18,2008
2541,103000,5.194433,104.0,3623330,9,5,2012
2542,35000000,11.418802,134.0,88058786,12,20,2012
2543,3500000,5.899155,106.0,34705850,7,9,2010
2544,0,2.793619,96.0,12706478,3,18,1988
2545,50000000,14.327717,98.0,42792561,4,18,2003
2546,45000000,14.547939,133.0,50548152,12,12,2016
2547,18000000,6.197298,105.0,87000000,5,31,1984
2548,150000000,11.379355,101.0,585349010,12,14,2007
2549,0,10.226181,124.0,39768000,12,23,1973
2550,0,7.103951,105.0,1524966,5,20,2004
2551,0,7.92736,139.0,31911598,8,1,2014
2552,30000000,6.418936,106.0,23619609,9,14,2001
2553,80000000,11.054251,88.0,250200000,11,15,1996
2554,13000000,1.386549,89.0,3721911,8,21,1992
2555,0,4.72304,106.0,152961,10,3,1947
2556,0,0.884526,96.0,3020784,5,10,2002
2557,0,1e-06,87.0,148426,9,15,1988
2558,4500000,12.449574,108.0,7011317,9,13,1996
2559,30000000,18.502877,79.0,48428063,8,19,2009
2560,4200000,7.42908,132.0,38862717,1,1,2006
2561,0,1.685918,97.0,12065892,4,14,1989
2562,25000000,6.753969,95.0,17000000,10,25,2002
2563,200000000,14.477677,97.0,1028570889,6,16,2016
2564,7400000,2.37252,193.0,17000000,8,11,2006
2565,35000000,7.219935,96.0,18317151,12,21,2007
2566,25000000,13.06943,136.0,21567853,5,1,1998
2567,6000000,5.598338,99.0,2899975,7,3,2008
2568,11000000,1.812728,128.0,41000000,5,1,2015
2569,0,5.577636,118.0,14056528,8,20,1982
2570,12000000,11.516965,102.0,7242035,3,11,1988
2571,165000000,14.27536,100.0,305875730,11,10,2004
2572,0,5.7396,88.0,126150,4,20,2014
2573,37000000,4.209701,127.0,278300000,12,18,2015
2574,1200000,6.486126,96.0,8690429,1,31,1998
2575,2200000,6.632663,118.0,3251794,12,29,1971
2576,250000,4.297654,62.0,1000000,12,10,2011
2577,1500000,2.627643,90.0,187716,1,24,2010
2578,0,0.209191,11.0,97,6,16,1928
2579,1500000,7.248676,80.0,2200000,8,23,1948
2580,20000000,9.704289,89.0,67192859,2,4,2005
2581,2000000,6.640704,95.0,45431,4,8,2015
2582,15000000,13.310556,108.0,32556119,8,27,2014
2583,0,2.939129,90.0,8,2,6,2003
2584,0,7.538821,88.0,9109322,8,27,2004
2585,3000000,8.480501,107.0,47000000,10,18,1974
2586,0,5.24456,83.0,1406224,6,17,2011
2587,0,6.872888,102.0,12368234,6,23,1964
2588,30000000,5.025475,125.0,41480851,9,15,2006
2589,1350000,4.60786,105.0,3897569,3,5,1998
2590,35000000,6.71898,105.0,68915888,3,25,2005
2591,0,2.203671,73.0,44695,4,18,2015
2592,35000000,8.355977,112.0,40263020,2,12,1999
2593,0,5.571253,86.0,157768,10,2,2015
2594,25000000,3.372523,93.0,2438031,1,1,1993
2595,0,3.485214,112.0,66559,7,3,2013
2596,12000000,6.498789,102.0,75781642,4,1,2002
2597,850000,1.094395,109.0,840000,11,12,1982
2598,13000000,8.736869,106.0,16757163,8,28,1998
2599,0,1.196669,90.0,7241180,11,2,1982
2600,90000000,12.978751,132.0,250649836,11,20,1998
2601,0,8.569586,98.0,23598,8,20,2014
2602,0,7.137117,137.0,106269971,12,29,1995
2603,0,3.581434,89.0,538000,9,23,2010
2604,70000000,15.57784,109.0,162000000,11,12,1997
2605,20000000,2.321394,91.0,14166853,6,10,2011
2606,0,2.774589,99.0,221295,9,27,1991
2607,80000000,7.634017,103.0,176885658,3,5,1999
2608,5000000,2.06528,84.0,25900,6,27,2006
2609,13500000,5.387711,124.0,7060876,11,22,2000
2610,475000,9.00314,110.0,3919254,1,30,2005
2611,5000,3.447894,139.0,11083449,12,16,2015
2612,0,16.759454,107.0,84431625,4,21,1989
2613,30000000,14.443599,113.0,130786397,2,16,2011
2614,28000000,4.512767,119.0,8888143,10,1,1999
2615,49000000,9.769047,87.0,72700000,11,2,2001
2616,0,5.94179,79.0,11798616,7,15,1983
2617,14000000,6.573364,88.0,57915972,12,11,1987
2618,30000000,13.194168,127.0,611899420,2,25,2004
2619,13000000,12.989056,108.0,327803731,12,2,2010
2620,8500000,10.222143,92.0,19985196,10,7,2016
2621,25000000,4.257516,93.0,100000000,12,19,1997
2622,15000000,5.984133,101.0,28733290,7,13,1984
2623,0,5.330725,87.0,37641,7,28,2001
2624,197471676,15.262706,137.0,90024292,7,20,2017
2625,5000000,36.894806,104.0,252434250,2,24,2017
2626,0,3.534068,97.0,52761,5,28,2015
2627,60000000,11.953553,105.0,55987321,10,20,2005
2628,1000000,10.07817,82.0,62882090,4,17,2015
2629,852510,9.990406,113.0,1185783,8,24,2007
2630,0,14.657754,89.0,32709423,3,8,1996
2631,700000,7.948581,103.0,17986781,6,19,2015
2632,102000000,13.494246,172.0,130482868,10,26,2012
2633,80000000,8.534176,106.0,33463969,11,10,2000
2634,13000000,8.502529,94.0,37664855,7,1,2002
2635,0,0.703225,103.0,3554460,1,26,1984
2636,10000000,1.942945,98.0,22424195,4,6,1990
2637,26000000,13.795875,100.0,67918658,1,21,2010
2638,0,0.920469,105.0,2303,10,8,1998
2639,50000000,10.901496,112.0,188441614,6,5,2014
2640,70000000,7.513067,111.0,67112664,1,13,2011
2641,0,7.355355,102.0,25434291,12,12,2014
2642,0,1.784133,97.0,6166819,8,16,1991
2643,75000000,6.540621,100.0,98159963,6,4,2010
2644,37000000,7.558125,96.0,100076342,4,3,2008
2645,105000000,14.412644,129.0,121214377,11,6,1997
2646,0,0.504,0.0,76000000,4,25,2014
2647,0,1.489294,99.0,7778177,8,17,2006
2648,145000000,14.25843,133.0,694713380,12,7,2011
2649,65000000,12.366641,103.0,156974557,2,14,2012
2650,1455000,6.229674,113.0,2620000,11,6,1968
2651,7000000,9.218164,97.0,8900000,3,11,2008
2652,0,3.918878,124.0,6800000,12,5,1959
2653,2000000,9.241748,125.0,11000000,10,15,1940
2654,6500000,6.476534,108.0,54215416,7,24,1987
2655,0,6.411782,82.0,60726164,3,24,2000
2656,0,3.466204,104.0,378667,8,13,1998
2657,42000000,10.027434,113.0,180274123,9,9,2012
2658,13000000,3.960622,94.0,27500000,8,4,1999
2659,0,2.995682,102.0,25147055,12,25,1986
2660,10000000,6.830599,108.0,25754284,3,22,1985
2661,4000000,7.914795,132.0,30471420,11,15,1978
2662,20000000,7.359522,97.0,100525432,7,2,2014
2663,500000,0.071908,157.0,500000,7,12,1996
2664,38000000,17.02038,94.0,107597242,4,16,2015
2665,40000000,10.479723,122.0,55707411,10,12,2000
2666,0,7.427491,93.0,71624879,6,26,1986
2667,32000000,11.204539,139.0,54674226,5,18,2011
2668,41300000,12.061521,98.0,106371651,2,18,2000
2669,4900000,11.494907,81.0,148868835,7,21,2016
2670,55000000,13.280069,81.0,346079773,6,14,1995
2671,0,4.186599,89.0,22270,10,8,2010
2672,0,3.998475,113.0,14202899,12,10,1985
2673,30000000,7.694502,135.0,30536013,12,25,2005
2674,0,5.001997,149.0,300653,5,14,1986
2675,12250000,6.561373,103.0,2295423,5,18,2014
2676,5000000,11.298195,139.0,1862805,9,2,1992
2677,0,3.478962,83.0,5300000,1,23,2007
2678,0,11.063822,174.0,19516000,2,5,1960
2679,0,2.783205,117.0,1081957,3,26,1998
2680,25000000,13.121626,140.0,23057115,9,9,2011
2681,463455,0.445526,84.0,966878,5,14,1926
2682,5000000,3.595599,95.0,1702394,1,14,1994
2683,3000000,3.044499,115.0,4000000,12,15,1961
2684,11500000,8.365761,103.0,57469467,4,21,1989
2685,0,10.480229,122.0,4300000,3,27,1981
2686,8000000,6.823445,100.0,17092453,8,28,1992
2687,0,0.158207,88.0,123182,7,1,2006
2688,2000000,8.066663,104.0,390659,4,10,1985
2689,4500000,8.434884,150.0,2627209,3,27,2014
2690,85000000,11.218378,113.0,71485043,10,2,1998
2691,32000000,7.000421,107.0,69055695,8,26,2010
2692,22000000,9.41834,95.0,13555988,10,27,2000
2693,25000000,10.175138,113.0,40903593,2,26,1993
2694,500000,5.329195,122.0,33456317,9,26,2008
2695,0,6.769866,97.0,76657000,5,31,1979
2696,10,5.192042,99.0,10000000,9,28,2013
2697,5000000,8.679349,104.0,27400000,3,29,1985
2698,2000000,2.921405,104.0,11000000,9,8,1980
2699,5000000,3.138159,123.0,2387127,9,23,2016
2700,0,2.876656,84.0,192816,5,11,1989
2701,35000000,8.437587,105.0,27409889,3,4,2009
2702,10000000,1.701134,112.0,6892098,12,11,1981
